mse,epsilon,C,gamma
0.02835513880550699,0.011497569953977356,16.0,0.2848035868435802
0.019772924466929888,0.1,92.0,0.11233240329780277
2.1649252955824725,3.0538555088334154,87.0,0.4534878508128584
3.4014674637642,5.336699231206313,56.0,0.030538555088334154
3.4014674637642,7.054802310718645,75.0,47.50810162102798
0.3547537318270363,0.01519911082952934,61.0,2.2051307399030455
1.006462829643064,0.26560877829466867,5.0,0.02104904144512021
2.9719692917577034,0.026560877829466867,34.0,47.50810162102798
2.9646218648102782,0.20092330025650468,45.0,27.185882427329428
0.7087819536979575,0.8111308307896873,52.0,2.0092330025650478
0.04232406237568835,0.20092330025650468,41.0,0.25950242113997374
0.21470718681705278,0.10722672220103231,55.0,1.5199110829529348
2.9724106618008186,0.049770235643321115,51.0,43.287612810830616
1.4502322836632655,0.49770235643321115,82.0,5.09413801481638
0.1655663253510377,0.011497569953977356,21.0,1.384886371393873
2.9514972309392813,0.30538555088334157,21.0,22.570197196339215
0.9362003951266507,1.629750834620645,22.0,0.37649358067924693
3.4014674637642,8.697490026177835,98.0,0.13530477745798075
0.49462171908670366,0.12328467394420659,66.0,2.656087782946687
0.14797097574365123,0.533669923120631,40.0,0.5462277217684343
1.8069210164876324,0.13219411484660293,51.0,7.390722033525782
3.067583088000034,1.4174741629268048,49.0,43.287612810830616
3.4014674637642,7.56463327554629,9.0,1.384886371393873
3.4014674637642,6.135907273413176,92.0,9.770099572992256
2.9729080882394205,0.03274549162877728,13.0,91.11627561154896
2.082101988396046,2.848035868435802,43.0,1.0476157527896652
2.297940751691392,0.1873817422860384,9.0,9.770099572992256
2.0969737073066836,0.8697490026177834,8.0,6.7341506577508286
0.15267702609024947,0.6135907273413173,9.0,0.2848035868435802
0.013852210511001082,0.024770763559917114,78.0,0.014508287784959394
0.12492226473652739,0.6135907273413173,75.0,0.033516026509388425
3.099015130382705,2.0092330025650478,4.0,57.2236765935022
2.7903546248797255,3.7649358067924674,9.0,0.02104904144512021
2.964380874775408,0.02848035868435802,28.0,32.745491628777316
0.5711964295723726,0.7054802310718645,23.0,1.8307382802953698
0.6678197918998924,0.13219411484660293,18.0,3.1992671377973845
2.3263470095141754,0.5722367659350217,68.0,8.902150854450392
3.4014674637642,9.326033468832199,45.0,7.390722033525782
2.8208636200589035,0.533669923120631,1.0,15.556761439304722
0.013858555515962942,0.010722672220103232,93.0,0.014508287784959394
0.024805485062131618,0.014174741629268055,37.0,0.19630406500402714
0.6814727073638392,1.4174741629268048,89.0,0.12328467394420665
1.3884940803351076,2.1544346900318843,67.0,0.0774263682681127
0.5078735932074595,0.8111308307896873,7.0,0.03678379771828634
3.066845500825191,3.2745491628777286,33.0,6.7341506577508286
0.017445210035601767,0.07054802310718646,42.0,0.019179102616724886
2.0789457285985073,3.0538555088334154,62.0,0.01
2.9856404967055226,0.2848035868435802,6.0,75.64633275546291
3.4014674637642,5.72236765935022,14.0,0.0774263682681127
0.08599358794925438,0.026560877829466867,19.0,0.8697490026177834
0.010663449992968104,0.07564633275546291,93.0,0.025353644939701114
2.9722281594144384,0.046415888336127795,16.0,43.287612810830616
0.1504526992105497,0.0533669923120631,84.0,1.261856883066021
1.0382283900765126,1.5199110829529332,48.0,1.0476157527896652
1.4124684743661307,2.0092330025650478,97.0,0.7924828983539177
3.4014674637642,8.697490026177835,87.0,0.015922827933410922
0.014592593513253205,0.026560877829466867,51.0,0.01747528400007684
0.013427909586953612,0.06135907273413173,19.0,0.0774263682681127
2.5117384572494665,0.07564633275546291,7.0,11.768119524349991
0.01569916417181949,0.21544346900318845,60.0,0.06428073117284322
1.9009462044963918,0.030538555088334154,1.0,6.7341506577508286
1.8061806066602955,0.1873817422860384,2.0,0.025353644939701114
3.2189913462893758,4.641588833612782,84.0,0.2848035868435802
